"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-12-13,2024-12-14,"Konstanz, Wallgutstrasse","15","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-14,2024-12-15,"Konstanz, Wallgutstrasse","16","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-14,2024-12-15,"Frauenfeld, Bahnhofstrasse","13.61","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-15,2024-12-16,"Konstanz, Wallgutstrasse","4","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-15,2024-12-16,"Weinfelden, Berufsbildungszentrum","5.44","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10 (HVS)"
2024-12-15,2024-12-16,"Frauenfeld, Bahnhofstrasse","6.65","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-16,2024-12-17,"Konstanz, Wallgutstrasse","8","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-16,2024-12-17,"Frauenfeld, Bahnhofstrasse","8.14","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-17,2024-12-18,"Konstanz, Wallgutstrasse","15","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-17,2024-12-18,"Frauenfeld, Bahnhofstrasse","17.82","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-18,2024-12-19,"Konstanz, Wallgutstrasse","21","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
