"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-09-14 16:00:00,2024-09-15 16:00:00,"Weinfelden, Berufsbildungszentrum","5.83","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-15 16:00:00,2024-09-16 16:00:00,"Konstanz, Wallgutstrasse","6.50","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-15 16:00:00,2024-09-16 16:00:00,"Weinfelden, Berufsbildungszentrum","7.75","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-16 16:00:00,2024-09-17 16:00:00,"Konstanz, Wallgutstrasse","3.24","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-16 16:00:00,2024-09-17 16:00:00,"Weinfelden, Berufsbildungszentrum","6.11","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-17 16:00:00,2024-09-18 16:00:00,"Konstanz, Wallgutstrasse","5.78","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-17 16:00:00,2024-09-18 16:00:00,"Weinfelden, Berufsbildungszentrum","7.05","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-18 16:00:00,2024-09-19 16:00:00,"Konstanz, Wallgutstrasse","24.21","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-18 16:00:00,2024-09-19 16:00:00,"Weinfelden, Berufsbildungszentrum","21.63","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-19 16:00:00,2024-09-20 16:00:00,"Konstanz, Wallgutstrasse","20.16","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-19 16:00:00,2024-09-20 16:00:00,"Weinfelden, Berufsbildungszentrum","25.31","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-20 16:00:00,2024-09-21 16:00:00,"Konstanz, Wallgutstrasse","16.85","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-20 16:00:00,2024-09-21 16:00:00,"Weinfelden, Berufsbildungszentrum","17.32","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-21 16:00:00,2024-09-22 16:00:00,"Konstanz, Wallgutstrasse","16.91","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-21 16:00:00,2024-09-22 16:00:00,"Weinfelden, Berufsbildungszentrum","16.97","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-22 16:00:00,2024-09-23 16:00:00,"Konstanz, Wallgutstrasse","13.95","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-22 16:00:00,2024-09-23 16:00:00,"Weinfelden, Berufsbildungszentrum","16.27","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-23 16:00:00,2024-09-24 16:00:00,"Konstanz, Wallgutstrasse","5.27","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
